Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 9/30/2024 12:10:54 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:07 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:07 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:07 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:07 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:07 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:07 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:07 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 1,605.08 Hz, Note: G, Octave: 6, at 10/9/2024 12:33:08 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:34:38 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:34:38 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:34:39 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:34:39 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:34:39 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:34:39 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:34:39 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:34:39 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:34:39 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:34:39 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:34:39 PM
Peak Frequency: 134.73 Hz, Note: C#, Octave: 3, at 10/9/2024 12:34:39 PM
Peak Frequency: 210.89 Hz, Note: G#, Octave: 3, at 10/9/2024 12:34:39 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 10/9/2024 12:34:39 PM
Peak Frequency: 251.89 Hz, Note: B, Octave: 3, at 10/9/2024 12:34:39 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 10/9/2024 12:34:39 PM
Peak Frequency: 251.89 Hz, Note: B, Octave: 3, at 10/9/2024 12:34:39 PM
Peak Frequency: 210.89 Hz, Note: G#, Octave: 3, at 10/9/2024 12:34:39 PM
Peak Frequency: 240.18 Hz, Note: B, Octave: 3, at 10/9/2024 12:34:39 PM
Peak Frequency: 222.60 Hz, Note: A, Octave: 3, at 10/9/2024 12:34:39 PM
Peak Frequency: 234.32 Hz, Note: A#, Octave: 3, at 10/9/2024 12:34:39 PM
Peak Frequency: 281.18 Hz, Note: C#, Octave: 4, at 10/9/2024 12:34:39 PM
Peak Frequency: 199.17 Hz, Note: G, Octave: 3, at 10/9/2024 12:34:39 PM
Peak Frequency: 216.74 Hz, Note: A, Octave: 3, at 10/9/2024 12:34:39 PM
Peak Frequency: 222.60 Hz, Note: A, Octave: 3, at 10/9/2024 12:34:39 PM
Peak Frequency: 257.75 Hz, Note: C, Octave: 4, at 10/9/2024 12:34:39 PM
Peak Frequency: 240.18 Hz, Note: B, Octave: 3, at 10/9/2024 12:34:40 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 10/9/2024 12:34:40 PM
Peak Frequency: 234.32 Hz, Note: A#, Octave: 3, at 10/9/2024 12:34:40 PM
Peak Frequency: 269.47 Hz, Note: C#, Octave: 4, at 10/9/2024 12:34:40 PM
Peak Frequency: 240.18 Hz, Note: B, Octave: 3, at 10/9/2024 12:34:40 PM
Peak Frequency: 3,092.99 Hz, Note: G, Octave: 7, at 10/9/2024 12:34:40 PM
Peak Frequency: 3,192.58 Hz, Note: G, Octave: 7, at 10/9/2024 12:34:40 PM
Peak Frequency: 3,151.57 Hz, Note: G, Octave: 7, at 10/9/2024 12:34:40 PM
Peak Frequency: 4,311.45 Hz, Note: C#, Octave: 8, at 10/9/2024 12:34:40 PM
Peak Frequency: 4,305.59 Hz, Note: C, Octave: 8, at 10/9/2024 12:34:40 PM
Peak Frequency: 4,241.15 Hz, Note: C, Octave: 8, at 10/9/2024 12:34:40 PM
Peak Frequency: 4,217.72 Hz, Note: C, Octave: 8, at 10/9/2024 12:34:40 PM
Peak Frequency: 158.16 Hz, Note: D#, Octave: 3, at 10/9/2024 12:34:40 PM
Peak Frequency: 134.73 Hz, Note: C#, Octave: 3, at 10/9/2024 12:34:40 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 10/9/2024 12:34:40 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 10/9/2024 12:34:40 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 10/9/2024 12:34:40 PM
Peak Frequency: 123.02 Hz, Note: B, Octave: 2, at 10/9/2024 12:34:40 PM
Peak Frequency: 117.16 Hz, Note: A#, Octave: 2, at 10/9/2024 12:34:40 PM
Peak Frequency: 105.44 Hz, Note: G#, Octave: 2, at 10/9/2024 12:34:40 PM
Peak Frequency: 123.02 Hz, Note: B, Octave: 2, at 10/9/2024 12:34:40 PM
Peak Frequency: 123.02 Hz, Note: B, Octave: 2, at 10/9/2024 12:34:40 PM
Peak Frequency: 99.59 Hz, Note: G, Octave: 2, at 10/9/2024 12:34:40 PM
Peak Frequency: 93.73 Hz, Note: F#, Octave: 2, at 10/9/2024 12:34:40 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 10/9/2024 12:34:40 PM
Peak Frequency: 105.44 Hz, Note: G#, Octave: 2, at 10/9/2024 12:34:40 PM
Peak Frequency: 105.44 Hz, Note: G#, Octave: 2, at 10/9/2024 12:34:40 PM
Peak Frequency: 3,274.59 Hz, Note: G#, Octave: 7, at 10/9/2024 12:34:40 PM
Peak Frequency: 4,534.05 Hz, Note: C#, Octave: 8, at 10/9/2024 12:34:40 PM
Peak Frequency: 4,545.77 Hz, Note: C#, Octave: 8, at 10/9/2024 12:34:40 PM
Peak Frequency: 281.18 Hz, Note: C#, Octave: 4, at 10/9/2024 12:34:40 PM
Peak Frequency: 123.02 Hz, Note: B, Octave: 2, at 10/9/2024 12:34:40 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 3,175.01 Hz, Note: G, Octave: 7, at 10/9/2024 12:34:41 PM
Peak Frequency: 1,991.70 Hz, Note: B, Octave: 6, at 10/9/2024 12:34:41 PM
Peak Frequency: 1,517.21 Hz, Note: F#, Octave: 6, at 10/9/2024 12:34:41 PM
Peak Frequency: 1,259.46 Hz, Note: D#, Octave: 6, at 10/9/2024 12:34:41 PM
Peak Frequency: 152.31 Hz, Note: D#, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 117.16 Hz, Note: A#, Octave: 2, at 10/9/2024 12:34:41 PM
Peak Frequency: 123.02 Hz, Note: B, Octave: 2, at 10/9/2024 12:34:41 PM
Peak Frequency: 134.73 Hz, Note: C#, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 169.88 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 99.59 Hz, Note: G, Octave: 2, at 10/9/2024 12:34:41 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 199.17 Hz, Note: G, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 193.31 Hz, Note: G, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 169.88 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 164.02 Hz, Note: E, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:41 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:42 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:43 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:44 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:45 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:46 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:47 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:47 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:47 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:47 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:47 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:47 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:47 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:47 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:47 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:47 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:47 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:47 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:47 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:47 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:47 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:47 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:34:47 PM
